acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_3_6_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_1.vnnlib,5.844557324,run_instance_timeout,176.002505407
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_3_7_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_1.vnnlib,5.510608506,run_instance_timeout,176.001568568
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_3_8_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_1.vnnlib,5.635857006,unsat,38.346238241
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_3_9_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_1.vnnlib,5.764057891,unsat,115.995751146
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_4_1_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_1.vnnlib,6.199846841,unsat,20.099391202
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_4_2_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_1.vnnlib,5.812624913,unsat,19.153307134
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_4_3_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_1.vnnlib,5.769609603,unsat,19.092735673
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_4_4_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_1.vnnlib,6.059382095,unsat,19.096630822
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_4_5_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_1.vnnlib,5.875855411,unsat,20.097008654
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_4_6_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_1.vnnlib,5.765248544,unsat,75.650622613
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_4_7_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_1.vnnlib,5.885695546,unsat,79.841295011
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_4_8_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_1.vnnlib,6.264108482,unsat,89.637121443
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_4_9_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_1.vnnlib,5.905676939,run_instance_timeout,176.001787844
acasxu,/usr/src/app/vnncomp2023/benchmarks/acasxu/onnx/ACASXU_run2a_5_1_batch_2000.onnx,/usr/src/app/vnncomp2023/benchmarks/acasxu/vnnlib/prop_1.vnnlib,5.574816578,unsat,18.095099532
